Distance,Angle
135.98713174414704,-175.14888390469847
135.54519541466604,178.5203642291032
135.76634339923868,-172.1683104658389
135.07960615873884,-174.69036525654647
134.57525775565136,178.08375562750362
134.90922874288475,175.53614881803162
135.3827906345559,-170.43331401028559
134.91664093061314,-171.6897228324758
133.99440286817955,175.0765626233038
134.39680055715613,173.37733340461898
135.1240171102088,-168.6900675259798
134.56782676405234,-169.9426910850362
132.71209439986998,-176.76029970389789
132.50849029401851,179.35139624110903
133.5234061878291,172.9015957158418
133.7852757219568,172.05159612610828
134.76831971943554,-167.35590918784277
134.34470588750418,-168.18821951757045
131.77442847533052,-176.3016156283981
131.52376211164278,178.9108578301035
131.7137046779871,176.7357162759815
131.77442847533052,176.3016156283981
132.93795545291044,171.56513573542296
133.24601307356255,170.71440696472445
135.2423750161169,-164.78203808778588
134.01678999289604,-166.84516052865567
131.80477988297693,-171.93137378052847
130.71533957420607,-176.71075732150817
130.50862040493723,179.3414568224364
130.6617771194009,177.14854370926292
130.8453285371702,175.83638737994676
131.00572506573903,174.96395570476113
131.19641763401927,174.0938588862295
132.42545072605947,170.21759296819272
132.77989305614008,169.3670910161208
136.61076092314252,-161.43242229472582
134.54553132675943,-164.25933546693412
131.44010042601155,-170.14352917863732
130.9599175320449,-171.43678445232092
130.6770829181613,-172.30394827798344
129.71699965694552,176.6854141793565
129.77865772152214,176.24465992679947
129.9249783528941,175.36453657309735
130.30924756133004,173.61125252036402
130.54692642877504,172.7388894188927
131.98674175840543,168.86033680041228
134.27769732907993,164.67003381566056
137.34809791183858,-159.32189322772362
135.98713174414704,-160.89885120689485
131.00572506573903,-168.7758395869269
130.63116014182833,-169.6363081775529
129.01356517824007,174.88598616860486
129.68615963162762,172.24478289265943
129.9711506450566,171.3711439369751
133.5833073404009,164.14297798197177
134.7312139038315,162.50644640009918
137.5081815747703,-158.0051551259771
136.7717076006584,-158.78203042322139
131.3335448390852,-166.122470196792
130.22480562473496,-168.25863155754718
127.57938704978952,-177.978635059644
127.52450744856849,-178.87669728592456
129.1375235940352,170.86591227603765
129.4700737622405,169.9920201985587
134.0839289400486,161.9704390786509
134.71636871590624,161.16156644201925
137.7406984155373,-156.69217076358896
136.9616734710846,-157.46058400149667
132.52358280698573,-162.65887110502734
130.60819269862057,-165.59136580864492
127.70473757852525,-172.1236978884303
126.61950876543472,-177.51044707800085
126.50889296804395,-179.32063524453477
128.6642918606402,169.47608835795273
129.04456594525783,168.60299194026265
130.8606128672795,165.16729561038443
134.09884414117818,160.61921621534887
135.1240171102088,159.4191406721745
138.04528242573159,-155.38429579541872
137.22426899058345,-156.14349643822732
133.49344553198108,-160.07189740953538
132.18358445737505,-161.70212215843264
131.87304500920573,-162.11463412476695
129.3928127834,-165.910058535131
127.16328086362037,-170.7228606620653
126.58001422025517,-172.51004731536756
126.22400722525015,-173.86031760007614
125.58065137591858,-177.94644943648902
125.52489792865796,-178.8588007444129
125.78751925370021,176.12532679643488
126.02579101120533,174.76441033820157
126.45354878373323,172.95928341299535
127.5009803883876,169.8358303641549
127.8690736652143,168.95369655286493
130.15567601914256,164.62905440719285
131.27261709892127,162.94540525052244
134.54553132675943,158.8707668872219
134.90922874288475,158.47461759813538
137.9873182578747,-154.45632129149908
137.5590782173245,-154.8321298502184
132.90033860002012,-159.51964268819077
132.21384193797562,-160.33160057225015
131.55417135157668,-161.15186762205042
129.19171800080684,-164.51149855709033
128.67206379008616,-165.36975936448218
126.01785587764934,-171.098283967108
125.72390385284733,-171.99879681986184
125.34153341969294,-173.3569258974188
125.12593655993149,-174.26662524162813
124.86192373978547,-175.63648860833808
124.5812987570767,177.9299693469589
124.72569903592444,176.5526131481348
124.86192373978547,175.63648860833808
125.12593655993149,174.26662524162813
125.34153341969294,173.3569258974188
127.0846174798508,168.4248111826038
127.28904116223046,167.98383790731677
130.61584896175503,162.39737682996721
134.35214921987665,157.92141889790872
135.11661629866254,157.13549187810037
138.41423337215,-153.1572654743793
137.52272539475067,-153.900757905687
131.6149687535578,-159.77514056883192
130.2862233699327,-161.42598402416687
128.7808215535217,-163.53513659869228
128.50097275896397,-163.96273494288556
124.23566315676027,-173.7616673103607
123.9455525624054,-175.1403855690276
123.79216453394778,-176.06277483517593
123.72752321128877,-176.52476722326992
123.54958518748657,178.37666747490954
123.62240897183649,177.45005098703982
123.79216453394778,176.06277483517593
126.52470114566562,167.4466334498694
126.74580860920017,167.0053832080835
128.50097275896397,163.96273494288556
129.36189547158003,162.68560813088752
131.6149687535578,159.77514056883192
134.59011850800934,156.57781733547304
134.99074042318605,156.18834574902723
138.4431291180606,-152.23182175739706
137.9800710247679,-152.59925117712763
125.54879529489719,-167.34744349944202
124.54918707081151,-169.59228868750995
122.94917649175207,-175.10090754621226
122.79454385272987,-176.03073654328048
122.67232776792001,-176.96266417704751
122.50918332925087,179.29845408765476
122.58262519623244,177.89620305314892
124.04233148405426,170.95533346558935
124.54918707081151,169.59228868750995
126.0019841113623,166.46005019802905
126.23985107722521,166.01879568854736
130.33226768532802,160.03567282174518
131.0286228272281,159.21364694729553
134.4860587570325,155.62656306645448
134.90181614789327,155.23969136961833
128.39197794254903,-161.14169105316662
127.75953976122487,-161.9905070663349
127.4539132392568,-162.41802705746045
125.26970902816052,-165.90829112876736
124.79783651970895,-166.79891282429443
123.38760067364954,-169.96512077353358
122.61525190611485,-172.26640190097714
122.24769936485512,-173.6598082540901
121.87083326210583,-175.52917916450482
121.5257174428524,178.82124083008878
122.14131160258596,174.1260384838081
122.90036615079713,171.34244852283413
123.75176766414289,169.05326887025493
123.9455525624054,168.59940972266048
125.26970902816052,165.90829112876736
129.74012486505475,159.46979861245416
134.4191206636913,154.67409857225064
134.84991657394528,154.29004621918875
138.1177034271856,-150.74393477789295
137.63175505674553,-151.10713373388086
127.12395525627733,-161.4225246563514
124.80584922190145,-164.9059371749634
124.54918707081151,-165.35009589418704
121.49279814046592,-172.67025228324127
121.36927123452625,-173.13847796908763
121.14660540023398,-174.07763697853355
120.95660378830087,175.02000040368904
121.04751133336033,174.54844890128726
123.16858365671013,168.0514467495815
123.37949586539897,167.59711687823477
124.54918707081151,165.35009589418704
125.06998041096833,164.4636279763597
125.62046011697298,163.58472032380047
126.20023771768419,162.7136848329435
134.38935969785703,153.72094867471708
134.83508445504827,153.33993103355536
138.24073205824686,-149.81814725088083
137.7406984155373,-150.17772688225506
134.39680055715613,-152.76764046708695
127.17114452579249,-159.9976473318595
120.26013470805694,-173.55458196374033
119.80191985106082,-175.9314203231546
119.67664768032233,-176.8865612519428
119.50104602052653,179.76027010391914
119.5261477669217,178.80151834988152
119.55124424279322,178.32236053384653
119.87702031665619,175.45466469125117
122.6234072271685,167.04040507383988
123.0873673453129,166.1331031705055
124.10680883819388,164.33997086815646
125.54879529489719,162.14231909444243
126.83256679575636,160.42214484401134
133.94215169243773,153.14799406268867
133.97201200250746,-152.19166297525942
133.0507422001095,-152.95348301708367
129.60902746336768,-156.10483858492964
126.58001422025517,-159.4174657487795
125.89082571815946,-160.26963874526896
123.70327400679417,-163.3229376384998
123.42001458434527,-163.7676493388438
119.93539927811138,-171.12671577278994
119.78522446445555,-171.5993174636821
118.96428035339011,-174.93638314696992
118.88019178988567,-175.416470190883
118.73710456297981,-176.37851529588266
118.50105484762572,179.7582470907319
118.58541225631423,177.82525588538996
118.88019178988567,175.416470190883
122.36216735576402,165.56626988955452
123.42001458434527,163.7676493388438
123.99395146538399,162.88028443805277
125.55676007288497,160.69918592160462
126.23192939981548,159.8423891054552
126.93502274786104,158.99489608623156
133.50842670033978,152.57125877832243
134.44143706461932,151.81470156791798
138.06701271484076,-148.32453126189077
137.5445382412548,-148.67904248782767
132.62164227606291,-152.37224848409244
