Distance,Angle
195.87559827604866,174.5804675008179
196.18167600466666,173.7081863283065
194.78770495080022,174.84551701619952
195.3004096257865,173.38442777584953
192.32069571421584,173.28146091717133
191.44777355717667,172.94922498241905
191.5730931002577,172.65240485682276
190.1085216396151,173.80957904732784
189.0085976880417,174.0782625397733
189.2253947016626,173.4759006351263
187.81706525233537,174.65366651334276
188.12030725044013,173.74389357604414
194.3920008642331,163.10313622121083
195.28504807076246,162.2609171165868
185.64818878728659,175.21072834922398
186.61524589379079,172.45607880257134
193.14567041484517,163.3007557660064
194.33283304681171,162.17108645439885
185.25185559124637,173.3353348791258
185.49460908608637,172.72173552570098
185.75857988259924,172.10981005208475
186.04367766736928,171.49969061549592
193.69112008556303,161.79891020295128
194.00579888240455,161.5183553605927
184.63274357491414,172.37459655230597
185.05472163660133,171.45392489689235
184.2179415800752,171.10013502450124
190.27414432865018,163.0411743476964
192.10999453438126,161.3292674072014
181.94298557515208,174.1640676486826
189.6134225206644,162.66400140672206
191.48694472469919,160.95000863043714
181.6597093468995,172.2490389594696
179.95346620723925,174.0993192673731
181.25465511263428,170.95342218342958
187.70522102488252,162.48209148980277
181.70374239404097,-168.4117847624641
180.2671628444848,-170.90344615331398
179.06493235695257,173.74814580283203
179.4164150795573,172.7957638197784
180.11177085354527,171.21755928333576
186.15652016515565,162.97647130763417
186.45173638236787,162.68263879147364
180.9288534203431,-168.03794860233378
177.67737616252666,174.99533985915258
178.97276329095442,171.48506413948004
179.12356070601098,171.1687209799004
184.9087612851268,163.18203896202948
187.71054845159875,160.55149948342307
179.34951909609347,-168.9093504665807
178.2925965933527,-170.80183350225178
176.77174547987016,174.64417495714483
177.8377069127917,171.75598968555093
178.1354821477181,171.11934084947978
183.95175998070798,163.09192021250055
186.10816747257493,161.02959219151347
187.1049170919888,160.16078668577174
178.5644141479483,-168.5327483729668
178.17757995887138,-169.1630544107634
177.4690113794518,-170.43152547338863
177.14753738056874,-171.06940989958102
176.31576787116913,-172.99590316101404
175.59968678787556,175.26345491615086
175.685087585714,174.93843919101803
176.9950564281387,171.38920122585506
177.4690113794518,170.43152547338863
177.63797454373318,170.11346875850194
182.70536390593463,163.3007557660064
184.51896921454986,161.51595454855232
184.83844297115252,161.22196677755446
185.49191357037643,160.6370676993879
177.9950842017835,-167.83779648031816
177.78709176990324,-168.15283657906846
177.38728815786095,-168.78508531534644
176.65290826929512,-170.0577802051965
176.31860366960714,-170.6979452887012
175.2034531623164,-173.2806107115858
175.0892629489313,-173.60560223477242
176.82830655751923,169.7386252827656
177.00918055287414,169.42011274071965
184.2179415800752,160.8273780396458
176.60478475964348,-168.40375007830113
175.4971509740258,-170.32298735127918
173.38180412027094,176.1969161073575
173.45100172671243,175.8673133768348
174.2103613451278,173.24212851242282
175.01785623187138,171.29117208023627
181.99244489813307,161.91350079649197
175.6253113876243,-168.33817157398417
175.42591028693568,-168.65804082192963
173.10184863253195,-173.53187530670172
172.99205184053977,173.86097358601103
173.10184863253195,173.53187530670172
174.18452858965404,170.91621919927604
174.34520354744492,170.59170491364475
175.04356600572328,169.29991553714012
182.33005786210896,160.62097373662664
174.2505380192555,-168.9157672345203
174.06105250744636,-169.2387990592351
172.6072130590144,-172.1750341029486
172.22441754873205,-173.16383281119693
171.99781975362362,-173.82534937150714
171.79420828421428,-174.4885225839794
171.2636855845395,176.82016988013575
173.52593466107595,170.21198288503106
174.06105250744636,169.2387990592351
178.87775155116412,162.9325951815356
180.09233742722094,161.71596157309088
172.8937535019701,-169.50248867705216
171.1147275952599,-173.4564358992106
170.2652342670106,176.8015037203423
170.7051551652732,174.7903773033047
170.7988583100016,174.45630350526804
178.21966782597255,162.5309044968367
179.46099854843112,161.31264849478885
179.78389805541542,161.01075573965224
171.91058722487105,-169.44176593974464
171.73016624926444,-169.76975736864668
175.5484263671993,164.30118065765245
176.9668047968319,162.74254661817415
190.77014965659592,152.3603591613337
192.18025392844083,151.5679942197543
170.5703667112198,-170.04066662897594
170.0771883586979,-171.0361301907076
168.1673273855537,177.4438499214217
171.70978422908811,168.068378726438
171.91931246954195,167.7423059433323
172.35501153143184,167.09259132873416
174.052434628189,164.8459319496874
174.31652245269237,164.52867183447987
179.6002505566181,159.2946015064129
189.4208277882873,152.48799737614854
191.78177702795435,151.16302886101258
179.75330316853706,-158.2873752248877
177.96418178948258,-159.78309058675137
167.46716095999238,175.71937600189776
171.38042478649655,167.01791235275874
178.31222616522962,159.48156276944488
193.53617232961903,-149.06162927907576
191.510443579456,-150.0881301811818
176.68121009320714,-159.97533465111866
168.1019036180138,-170.9299166096549
167.14140719761815,-173.30017643567714
166.81801461472918,-174.32358268875626
166.1693413358794,177.41309452057354
166.46996726136518,175.69368582421737
170.63484403837336,166.61527960191083
173.80520705663568,162.76396890796119
175.67654937412678,160.89465410922878
177.7308358164109,159.06664196339372
178.0905668473207,158.76615266350163
187.6492739127972,152.20590729410026
190.145339148768,-150.19905631438078
189.15932438026945,-150.72474572274743
175.74199839537502,-159.86369657175186
166.95882725989662,-171.2147012821154
165.72643120516415,-174.63341821653842
165.1703665915893,-177.3974377975002
165.12798066954008,177.74406003634007
168.77573877782316,167.8578224666
170.38559211388738,165.55596427550776
172.26505739702407,163.3007557660064
172.55506367533815,162.98271418375592
175.0635598861168,160.4782697240798
175.74199839537502,159.86369657175186
176.79720020407564,158.95085531392323
177.52535030242865,158.34842223150088
186.29881910522138,152.3345649586965
188.287678832153,-150.57594151991822
174.459880774922,-160.05898145743953
170.7402998708858,-163.8471786112193
169.67100518356105,-165.14471612113007
166.6320797445678,-169.80279442890875
166.12721029379864,-170.8211776035832
165.8199324568672,-171.5034051207631
165.53624980650008,-172.18806828973183
165.40329500950094,-172.531256064144
164.12876042912163,-177.73031864735228
164.06172618865133,-178.42825408518175
164.33578429544795,176.33667266924553
168.01264833339187,167.4526978500728
168.68980407837338,166.458028493527
169.417383995858,165.47160732336414
175.15207677900938,159.44395478041653
175.50569791320166,159.1382782967292
176.2278354857711,158.53064874248062
188.287678832153,150.57594151991822
190.45012470460605,-148.8556630408222
186.92578741308006,-150.6923374654404
186.43832760459958,-150.96032056313103
173.8656090203005,-159.63680420197508
173.17981984053455,-160.2571555754142
168.9652331102467,-164.73001086397397
168.44954734281717,-165.38628082895266
165.47280743372912,-170.08228128538494
165.3035087346908,-170.42371318938396
164.9825748374658,-171.10861833074782
164.68530596261465,-171.79609462159624
163.0375723568037,-178.76991155224266
163.01917065179788,-179.12129927208832
167.95609545354404,166.04649406230828
168.20002972651343,165.7159032280214
174.2161014372667,159.3284780549871
174.93212969606242,158.71557661640077
175.6680107475462,158.10774104510367
184.52980789021595,152.0462322333707
185.95496766690584,151.22970273715805
187.91287874970146,150.16057129793097
190.11641170609127,-148.44185661431217
189.07736511809128,-148.95829007451138
185.56467875110283,-150.81044142251352
172.58114033694412,-159.83252650708923
172.23893288104173,-160.14478563067897
167.73863597871542,-164.96956947656673
