Distance,Angle
146.58188837642936,-145.98469975426582
143.3117231771358,147.9734275253111
146.0693328525875,-144.89550926261808
142.70336366042673,-146.86672524262104
139.5143361809101,148.9305967907666
141.62009038268548,147.5443224067179
145.25236659001465,-144.66866866108364
142.41927538082757,-146.30993247402023
139.18063802124203,148.36552869030953
141.31967308198813,146.98463077987424
142.41927538082757,146.30993247402023
145.02155012273175,-144.1178627537958
141.0327976039616,-146.42260839467218
137.80511601533522,148.50145085182893
139.9365927840177,147.10486750209034
141.58831166448732,146.08546435892012
144.2125167937929,-143.884996125723
138.55414104240984,147.22750414543444
139.64687608392822,146.53752126517026
141.32321111551352,145.5227975883917
138.81372410536358,-146.30993247402023
136.63546391768134,147.70569560482073
138.26152754833862,146.65473741585467
138.81372410536358,146.30993247402023
143.80281638410284,-142.77151036337926
136.33139770427061,147.12589044444954
137.42725348343393,146.42556456630075
138.54331452654077,145.7364203024151
139.67909650337805,145.058386632583
143.00786691647423,-142.52911971530804
138.2868395762952,-145.16072292763712
135.49261972520864,146.89635805026742
136.0413540067872,146.54355311413147
137.1541104014021,145.84647823813702
138.2868395762952,145.16072292763712
139.4390547873873,144.48620539943644
140.02231964940447,144.1531325428238
142.82944374322824,-141.96669252233085
137.46726883152948,-144.9226166650888
135.76542269664984,145.9587880685021
136.89503278059433,145.26514046021373
138.04437692278523,144.5829447235326
139.2129663501213,143.91210825397147
142.04312725366194,-141.71816831555236
137.23064526555285,-144.34098444042934
136.07442816341356,-145.02522717584907
133.27133975465242,146.78688944414063
136.65010062199002,144.68165844650545
139.00089927766655,143.3362013915401
137.0082114327459,-143.75740334138158
135.83537830771482,-144.43780540185693
134.11282563573104,145.48047551870468
136.41939011738765,144.09614198165895
141.7400790178981,-140.58260575653108
139.2345143992681,-141.85432964069392
136.80003654970272,-143.17198522645694
135.61065592349297,-143.8483746448336
131.60262155443561,146.30993247402023
133.86280289908768,144.88525341122997
135.02314616390777,144.1910140444202
136.20297353582262,143.5087033162703
137.40178310342264,142.83820498391938
140.9689682164128,-140.32452809266385
139.07282265058117,-141.2758506393082
137.8305118614888,-141.92449105416387
136.0009191145413,-142.9194570550006
135.40033234818887,-143.2570499592278
131.89863532273563,-145.3460565644023
130.21616643105418,146.431968028591
131.33259306051946,145.7049308896594
132.46980788089036,144.99026311075272
133.0460446612375,144.63753811293097
133.62728014892767,144.28786843804684
134.80448805585073,143.59763913886277
136.0009191145413,142.9194570550006
137.2160704873886,142.25319461272534
137.8305118614888,141.92449105416387
140.84477271095295,-139.7516976051137
137.66717110480624,-141.34019174590992
135.8132909548988,-142.32852003774644
134.60033432350752,-143.00240023386343
129.94325684697918,145.8207594761783
131.65200340291065,144.74057766927123
133.40633418245176,143.68843935289507
134.60033432350752,143.00240023386343
135.8132909548988,142.32852003774644
137.04470073665746,141.66665989090137
140.0830111041307,-139.48743277847583
134.4107510580906,-142.40541759894154
131.4201278343618,144.13289411162322
134.4107510580906,142.40541759894154
136.88772771874036,141.07871824100934
134.85640511299417,-141.47289742525578
131.2030868539304,-143.52313126229004
128.2936085703415,145.31896916493383
131.80003793626162,143.17357410568763
134.23579999389133,141.80681372309738
139.89013546351293,-138.33244714441383
137.26343285813596,-139.57980559586798
134.70430579606577,-140.87519273029508
133.4513019794112,-141.541346377066
130.4003450915679,-143.26191756526322
128.04784262142022,144.69639354113903
129.8046609332654,143.61564818416412
131.6064208160073,142.56412902059074
132.83166038260606,141.8791132256311
134.0755384102559,141.20671317663633
135.337540985493,140.54676369715634
139.14470884658172,-138.05869757409582
137.15775588715354,-138.9909130984298
135.85378169193524,-139.6274298067207
133.93001903979555,-140.6052424664722
133.29759937823337,-140.9374160994815
130.20464661447377,-142.64604814531845
127.23305388145016,144.43614780166322
127.81725235663612,144.07149757717718
129.6003472217571,142.99747347180383
130.20464661447377,142.64604814531845
130.813798966317,142.29788274211586
131.4277367985921,141.95295746817393
132.66970264532893,141.27274530324016
133.93001903979555,140.6052424664722
135.2081728298996,139.95027223429176
135.85378169193524,139.6274298067207
135.7470073334952,-139.03245685877224
133.79928998316845,-140.0025298852914
132.52263957528163,-140.6649633784871
129.4111664424674,-142.37741903119095
127.60192004825005,143.44441774071987
129.4111664424674,142.37741903119095
131.2640468673734,141.34019174590992
132.52263957528163,140.6649633784871
133.79928998316845,140.0025298852914
139.0224801965495,-136.89458941216796
132.39052080870442,-140.05589973010373
129.23718505136205,141.7556221420364
132.39052080870442,140.05589973010373
133.03476989118295,139.72570584578648
134.33633164561255,139.0748731499652
138.29407073334707,-136.61147667252456
132.92573114337193,-139.1181897039888
129.07846450899547,-141.13222249767932
126.00099205958658,142.90273934316542
129.7083266409678,140.7882928179849
131.6254154789264,139.7764223685229
132.92573114337193,139.1181897039888
134.24324936472598,138.47279356859545
134.90830219078438,138.15484286479196
138.26152754833862,-136.02564607596514
132.83166038260606,-138.5097445898385
131.5152082460428,-139.16243543852167
128.30140295413764,-140.8519863288451
125.81434735355106,142.2648105840843
127.67243241984544,141.20001886467918
129.57333830692176,140.16612071857918
131.5152082460428,139.16243543852167
132.1712903772979,138.8344647905517
137.5436294417157,-135.73640905545932
132.0842534142507,-138.22236595430152
