Distance,Angle
98.54567468945555,-178.2554901584111
98.50507601134065,179.41833694249462
97.5820167858812,-177.65072135251987
97.5,180.0
97.52051066314203,178.82486676276065
96.50518120805742,179.40628260378745
94.52116165176982,178.78757191005508
93.54811596178727,178.16226320961215
90.50552469324732,-179.36692322856888
89.52234357968965,-178.71986044039508
89.5,180.0
88.50564953719056,-179.35261761305813
88.55083285887265,178.05851360908562
87.59138085451102,-177.38258663673557
87.52285415821402,178.69061018058946
86.5520074868284,-178.0136593041178
86.52311829794394,-178.67547808770883
85.55261538959519,-177.99044618697886
85.5058477532385,-179.32990447777547
84.52366532516204,-178.64414002389333
84.52366532516204,178.64414002389333
78.52547357386646,-178.54055064500773
78.52547357386646,178.54055064500773
77.5064513443881,179.26074064459215
77.55804278087476,177.7832056592598
78.02083055184686,173.3759673654825
76.52613932506983,178.50241226098248
77.15082630795344,172.55258314980486
75.52648542067875,-178.48258587498788
75.55957914123132,177.7245435617458
74.50671110712108,-179.23097531742195
74.52684080249209,178.46222761530254
74.60730527233912,176.92666748892665
73.56119901143536,177.6626941408762
72.50689622373861,179.2097634975708
72.5275809606249,178.4198275272
73.18640584152223,172.1466866980218
71.84184017687743,174.40844224424282
72.34120540881248,171.2538377374448
73.28198960181145,-164.16199999863045
70.75485849042452,-175.1354855622395
70.75485849042452,175.1354855622395
70.95244886541973,173.5260440313277
102.25091686630492,-132.82024400825847
100.07122463525667,-133.98781238601754
69.67962399439308,-175.88509090176274
69.50719387228922,-179.17565717915485
69.50719387228922,179.17565717915485
69.85162847063768,174.24859790963401
70.36511919978534,171.00620760124443
97.93492737527302,135.20684307077732
100.07122463525667,133.98781238601754
98.65723490955948,-133.97330381994212
97.94003267305969,-134.37949235216607
68.52919086053767,-178.32760563891074
68.5,180.0
68.52919086053767,178.32760563891074
68.56566195990527,177.49229827293377
69.0887110894392,172.51496104962666
69.22607890094599,171.69432379444402
69.54315207121402,170.06361005657166
71.0862152600629,164.4974612083684
95.818839483684,135.6342447144261
96.52072316347407,135.20987371156755
100.10619361458112,133.1784866483989
96.52590325917701,-134.37040139158972
95.81362116108544,-134.7885774189607
70.40063920164361,-163.49563861824498
67.97242087788253,-173.24091887302953
67.5074070010099,-179.1512357284464
67.6184146516317,176.60866058020366
67.86199230791857,174.07937928595322
67.97242087788253,173.24091887302953
68.2367203197809,171.57303097851934
68.39042330619105,170.74427225544778
69.37038272923107,166.6648936589541
70.40063920164361,163.49563861824498
95.11177634762164,-134.36104010100837
72.95375247374189,-155.71853990448906
70.0446286306095,-161.6943868028008
69.16104394816492,-164.05460409907712
67.10625902253828,-172.29251427703502
66.86740611089981,-173.99099404250546
66.5,180.0
66.77012805139735,174.84441568259376
68.17074152449862,167.28886743447052
68.63854602189647,165.66007149865777
99.57534835490158,-131.13179596167828
95.13805757949865,-133.50936816473768
93.69765205169232,-134.35139624110903
92.9852138783366,-134.78214637490285
72.04338970370564,-155.3914971954855
68.78408246098802,-162.2235943546416
68.48539990392113,-163.0202891554139
65.98674109243463,-173.03653147351199
65.50763314301624,179.12532322887867
65.53052723731132,178.25105395544577
65.8729838401146,173.89994003967834
65.98674109243463,173.03653147351199
67.4258852370512,166.27290342145022
68.20007331374359,163.82380663839163
68.48539990392113,163.0202891554139
69.42081820318744,160.65152846505256
72.04338970370564,155.3914971954855
95.13805757949865,133.50936816473768
98.16440291673963,-131.07611067724707
95.1853455107455,-132.65835453780085
93.72432981888961,-133.4868784439317
65.60678318588711,-169.46081627137178
64.53100030218035,-178.22395574664125
64.99423051317709,172.92965517984243
65.27059062089143,171.1870983622556
66.45487190567746,166.06831075819701
66.96454285664915,164.40718906073366
67.52962312940892,162.77251177354904
67.83251432757008,161.96571443287016
68.1487343976394,161.16624708734116
90.1623535628923,135.6740368979845
93.72432981888961,133.4868784439317
95.1853455107455,132.65835453780085
97.510255870857,-130.63316103744347
96.00130207450313,-131.41050325916183
95.25360885551791,-131.80837334344574
93.7723306738187,-132.62304918559653
91.58738996171907,-133.8940412477115
68.61668893206667,-157.73341172668765
67.88409239284267,-159.29577637065802
64.8170502260015,-168.43002795209802
64.44571358903553,-170.17227598883687
64.28257928863776,-171.05054191579111
63.57082664241515,-177.29512401426436
63.50787352761861,-179.09777883846985
64.1346240341362,171.93306827020692
64.44571358903553,170.17227598883687
65.02499519415592,167.56676481190436
65.24760532004221,166.70919858871412
65.73621528503143,165.0124380289432
66.2815962390768,163.34215444342135
70.22997935354958,154.71203173817696
89.44970653948508,135.2264643523412
92.31061694084815,133.46369987111623
93.7723306738187,132.62304918559653
93.8416218956173,-131.76029970389789
90.17344398435716,-133.87669728592456
89.45529609810701,-134.32063524453474
80.0390529679106,-141.34019174590992
78.20006393859279,-143.05683413384656
68.08267033540915,-156.6356555239404
66.59767263200719,-159.79638483167486
65.62202374203343,-162.25532837494308
63.641574461982,-169.1314746598313
63.460617708938194,-170.01817071226685
63.144675151591365,-171.80573666536978
62.53199181219162,-178.16716049405795
63.29494450586081,170.90972307917767
64.2748006609122,166.5042667192042
64.5155020130821,165.64066345575537
68.08267033540915,156.6356555239404
69.32712311931024,154.3589941756947
72.12662476506162,150.05805746972703
73.66987172514962,148.03583677006628
88.03550420143,135.23010229509723
90.89691963977657,133.43980031307132
92.35935253129485,132.5866635671501
96.10020811631992,130.56896068708647
88.75950653310326,-133.8588007444129
78.01442174367506,-142.02839623894963
76.80006510413907,-143.20470619156868
70.27268317063182,-151.06418449267164
67.16583953171434,-156.29735404903377
64.36808215257,-162.831827564818
63.80634764660958,-164.54798935887032
62.47599539022968,-169.8592068538872
62.15504806530198,-171.67434966957316
62.01814250685037,-172.58850714082112
61.702917273010684,-175.35202930861297
62.30770417853638,170.7644409068341
63.30284353802758,166.2930389959202
65.31653695657785,160.31667245355897
66.77012805139735,157.0830973815533
71.26184112131821,149.65675111576041
89.48323865395128,133.4151456069495
90.94641279346867,132.54914736222898
91.76736892817621,-131.24465992679947
87.34557802201552,-133.84032479151642
80.43164800002546,-138.7805685343011
79.77624959848639,-139.32080495498448
76.61103053738411,-142.15781301361582
69.39920748827035,-150.6647330257218
62.57994886543133,-165.18653588119534
62.33177359902412,-166.07522677959057
61.32087735836792,-170.61448173995694
61.1657583947097,-171.53871185742864
60.63208721460939,-176.2173545534037
60.5,180.0
61.02663352995969,172.46739859905264
61.491869381244214,169.69515353123398
62.09871174187111,166.97080519205628
62.33177359902412,166.07522677959057
62.843058486996,164.30507585657998
63.7200910231616,161.70722403543496
64.04100249059192,160.85773180853374
68.44158092855541,152.1244896134725
68.91480247377918,151.3895403340348
69.89456345095805,149.95008637901256
71.98090024443984,147.19303447550695
88.06957476904269,133.38969939750103
89.53351327854838,132.51044707800085
69.03079023160608,-149.53445508054014
61.12487218800543,-166.75948008481282
60.035406219996545,-172.34229030628615
59.80175582706581,-174.24173983563324
59.63430220938282,-176.15396990995262
59.57558224642039,-177.1135814561354
59.53360395608517,-178.07481629167685
59.508402768012516,-179.0371363743638
59.508402768012516,179.0371363743638
59.91034969018291,173.29016319224309
60.17682278086805,171.39861514128512
61.12487218800543,166.75948008481282
62.45998719180144,162.29027547613725
77.07950440940834,140.52754015165618
79.02056694304338,138.84817946092505
86.65592882197963,133.36342295838327
88.12065592129917,132.47050579516224
90.46131769988762,-130.29214775562778
89.7008918573277,-130.7052167429773
80.9830229122129,-136.25080081476543
80.29476944359452,-136.76627048600906
74.4194195086202,-141.82115236478435
71.43703521283621,-144.97512672045863
69.75851202541521,-146.993348723587
68.17074152449862,-149.10831359282585
58.71328640095017,-175.1147974318827
58.63659267044769,-176.08842818747135
58.5,180.0
59.0444747626736,172.21298204536754
60.15189107584233,166.54131539138498
61.50812954398792,162.00691218202624
61.824347954507374,161.12545024179667
62.5,159.39030706246794
71.43703521283621,144.97512672045863
73.20006830597906,143.05182948001703
78.27036476214992,138.3664606634298
85.24230170519799,133.3362749957084
86.70784278253035,132.42926288930948
89.7008918573277,130.7052167429773
90.46131769988762,130.29214775562778
88.29071298839986,-130.63648860833808
85.29507605952409,-132.38665372469077
75.54634339264872,-139.56322975423785
69.47841391396324,-145.85249086025343
68.37579981250677,-147.23959983693186
67.83988502348747,-147.9498544732788
65.32419153728578,-151.66954191445993
57.5,180.0
58.95125104694556,167.2603532075179
59.179810746571334,166.3159802477525
65.80463509510557,150.90311120047198
66.29668166658116,150.14792373081733
72.40338389882064,142.5761548956891
78.20006393859279,137.33202368162307
79.56915231419774,136.27303002005672
85.29507605952409,132.38665372469077
88.29071298839986,130.63648860833808
75.44700126578923,-138.49259316085605
74.13669806512831,-139.65018484988627
71.61180070351534,-142.08993014415523
71.00176054155277,-142.72661761909725
68.09001395212076,-146.0765497341683
64.44571358903553,-151.24763157278565
56.64141594275341,-175.95041829672863
56.5,180.0
57.56083738098326,168.98288838121078
57.76028047023318,168.00916502096075
59.609143593915185,161.4130733385141
60.63208721460939,158.72503002829328
65.94126174103738,148.96173664449722
68.09001395212076,146.0765497341683
71.00176054155277,142.72661761909725
72.23053370978232,141.46407431937686
72.85773809280658,140.84892164592895
74.78803380220663,139.06631877480598
75.44700126578923,138.49259316085605
78.84954026498824,135.77074874539198
74.03546447480423,-138.55926682128322
63.08922253443927,-151.60698057861703
61.71912183432295,-154.05770451012833
58.345951016330176,-162.030860259843
55.823382197785186,-173.8298249049704
55.58102194094671,-176.9059419410829
55.509008277936296,-178.96775530843428
55.5,180.0
55.536024344563955,177.93618027154304
56.224994441973934,170.78897345918335
56.39370532249144,169.78602701492952
57.76028047023318,163.91834804318628
58.04524097632811,162.96984322711296
58.345951016330176,162.030860259843
58.99364372540486,160.182847480381
60.077033881509166,157.4901780271128
60.466933112239126,156.61477894278624
66.7026985960838,146.30993247402023
67.83251432757008,144.9041832129739
69.60064654872109,142.8831393167297
70.82548976180821,141.59287270759424
65.8729838401146,-145.82745310382538
64.7707495710834,-147.29134876286662
60.38418667167755,-154.49586051318624
59.154458834478405,-157.11936282358232
57.39555731936053,-161.7228903907799
54.94770240874499,-172.68098062440959
54.72887720390397,-174.75818005302045
54.50917353987308,-178.94881925045627
54.582506355058484,176.84928358673227
57.716981903075975,160.7802265740861
58.40590723548432,158.92727338004946
59.550398823181695,156.23289229541842
64.23589339302443,148.041890526662
66.43982239590952,145.11395214579173
67.01678894127949,144.41262943686618
69.42081820318744,141.72688404900134
69.26940161427699,-140.56509883491165
68.63854602189647,-141.20982614718628
65.62202374203343,-144.61456927090097
64.48449426024833,-146.0635005333433
63.38966792782559,-147.56346939851838
57.846780377130756,-157.64680231301062
56.77367347635698,-160.44800482675942
53.83539727725616,-173.60104337263107
53.50934497823721,-178.92917554521304
53.584046133154224,176.79051368220803
53.956000593075835,172.54570118725155
56.77367347635698,160.44800482675942
57.47390712314589,158.5688327237668
59.052942348370756,154.9537992203572
63.93160407810835,146.80706342159857
65.62202374203343,144.61456927090097
66.80007485025746,143.21587441510312
69.26940161427699,140.56509883491165
69.9088692513332,139.93208742826485
70.55671477612886,139.31062582482053
75.3077021293307,135.26899229369647
67.23280449304491,-141.34019174590992
66.00189391222042,-142.6960517220166
64.80933574725172,-144.10262248829193
63.09714732061981,-146.30993247402023
59.5,-151.92751306414706
54.60082416960389,-164.05460409907712
53.10602602341847,-171.33586456689196
52.5,180.0
52.53808142671371,177.81835859644852
52.58564442887431,176.72951207681643
54.8839685154053,163.05077576617856
55.1837838499681,162.05755291084134
56.18051263561058,159.14554196042167
56.923193866823745,157.26399511741855
58.148516748065035,154.5366549381284
63.09714732061981,146.30993247402023
65.40068806977493,143.3929251873925
67.86199230791857,140.68089081796595
69.80150428178464,138.77546582428982
70.46453008429134,138.16388361888073
71.81399585039117,136.97493401088198
74.60060321471938,134.72845805431547
76.03453162872775,133.66778014613035
81.37106365287356,-129.26463566667536
69.05251624669444,-138.22864786963564
64.60069659067153,-142.86402479549955
63.413326675076746,-144.30477234064332
62.83510165504628,-145.0453303694967
59.10372238700368,-150.6158428740487
58.148516748065035,-152.33324270771564
56.817690906970164,-155.01356679522013
53.92819299772615,-162.7410457070959
53.3689984916337,-164.79196080936467
52.28049349422785,-170.08724855327617
51.97355096585185,-172.2596588411621
51.53882032022076,177.77603875961455
51.655106233556424,175.5587588105672
51.97355096585185,172.2596588411621
54.55501810099599,160.73473569081997
55.616993805850385,157.81598665473004
56.00223209837265,156.86857918537254
57.6909871643743,153.21287327022856
62.83510165504628,145.0453303694967
65.20927848090331,142.16354746583238
67.73662229547618,139.49045192111632
79.07117047318826,130.64059215565518
80.74187265601411,-128.71522001584043
74.66759672039807,-132.5575846893429
73.20689858203255,-133.6163130326315
67.64059432027486,-138.29611597254632
65.04805915628843,-140.9275041923902
63.80634764660958,-142.3219082869737
57.74296493946254,-150.99358409772998
56.349356695529366,-153.66231183391258
55.49099025968089,-155.51331906828398
54.69232121605372,-157.4204274359737
52.6806416058119,-163.45701659543747
51.480578862324386,-168.79920221211557
51.12973694436536,-170.9982448774387
50.58903043150758,176.60028584087675
50.74692108887001,174.3455791773593
51.12973694436536,170.9982448774387
51.29571132170798,169.89496363496204
54.69232121605372,157.4204274359737
55.49099025968089,155.51331906828398
56.8000880281008,152.75825848264267
62.01814250685037,144.51602020496819
63.80634764660958,142.3219082869737
65.04805915628843,140.9275041923902
70.36511919978534,135.8636900445996
76.1528069082158,131.53981677101356
78.42352963237501,130.08620123762526
73.25469268244868,-132.51044707800085
71.79310551856634,-133.58905917961727
69.65091528472544,-135.29083902235055
63.641574461982,-141.05898772397833
55.01136246267674,-154.13364320590549
54.16871790987857,-156.03751102542182
53.387732673339855,-157.99930164945943
52.02163011671203,-162.08749061403674
50.31152949374527,-169.69515353123398
49.66135318333563,-175.3800765183396
49.66135318333563,175.3800765183396
49.86231041578399,173.08877288097534
52.671149598238316,160.01689347810003
54.16871790987857,156.03751102542182
54.582506355058484,155.0782294774148
56.38483838763751,151.3895403340348
60.62384019509157,144.73698827040275
63.641574461982,141.05898772397833
66.22877018335763,138.3664606634298
67.57403347440494,137.09890593320353
70.35801304755557,134.71208393344293
71.0721464428928,134.1449026037333
75.49337719296972,130.97173633351485
77.78335297478503,129.52263127117112
78.5573039252239,129.05848020624725
81.1002466087496,-126.72860131202556
71.84184017687743,-132.46145540160123
69.65809357138623,-134.127542877098
68.2367203197809,-135.2968666673247
59.81011620119125,-144.18391925084435
57.02850164610675,-148.26085920418484
52.85120623032174,-156.58788583069733
50.766622893393254,-162.81429385577525
49.96248592694322,-166.10282368498466
49.327983944207574,-169.48737283007864
48.75705077217038,-174.11401216697175
48.59269492423733,-176.46044083145006
48.51030818290067,178.81881108667338
48.66466890876789,175.28524548129505
48.869724779253666,172.9476939921588
49.327983944207574,169.48737283007864
52.08886637276722,158.60710964801856
53.25645500782041,155.60056407582485
54.11330705103875,153.67170689482913
64.8170502260015,138.43986969374603
66.16078899166787,137.1437608652234
70.37932935173508,133.5607103721176
71.84184017687743,132.46145540160123
74.08272403199008,130.89490148683743
74.84149918327398,130.39370214935815
76.37571603592336,129.42136374460662
78.7162626145322,128.0345815099449
80.30099625782982,127.15530390047043
80.50621094052309,-126.15818543980834
68.96557112066861,-133.53119928561418
67.52962312940892,-134.7000248376961
59.60075502877459,-142.84170321510305
55.65294241996554,-148.59483633407498
54.150253923689036,-151.30509562065657
52.347397260990924,-155.14841414028783
51.53882032022076,-157.16634582208246
51.15906566777779,-158.19859051364818
49.81214711292819,-162.47443162627712
49.52019789944301,-163.57781250168472
49.24682730897494,-164.69386102591014
48.75705077217038,-166.96134341697703
48.541219597369,-168.11134196037204
47.668123520860355,-175.18644910629348
47.5,180.0
47.762432936357,173.99099404250546
48.0130190677487,171.61675151907065
48.541219597369,168.11134196037204
48.75705077217038,166.96134341697703
51.15906566777779,158.19859051364818
52.77546778570513,154.16324577599843
53.67727638395972,152.24145939893998
62.74750991075263,139.2006222046354
63.405441406869805,138.51654749633545
64.74758682761852,137.19057386403824
70.42904230500369,132.4104981527591
73.43194127898295,130.30508572074896
76.52613932506983,128.36748538486154
77.31267683892467,127.90748267172694
80.73567984478734,-125.1664360357929
72.78907885115734,-129.70478706338287
72.02256590819297,-130.21300087904999
67.55183195147264,-133.50045296202236
52.79441258315126,-151.73599585147608
52.32829062753722,-152.7004277886672
51.87725898695882,-153.68191186034827
51.022054055084844,-155.6954507340633
49.86231041578399,-158.83874018317172
49.175705383857995,-161.01237591212984
48.85949242470699,-162.12130340415865
48.023431780746364,-165.52970589993413
46.88549882426335,-172.64762064010765
46.5,180.0
46.5966737010272,176.30861401354872
46.88549882426335,172.64762064010765
47.18315377335432,170.23822522495774
47.783365306349026,166.69082130459952
52.32829062753722,152.7004277886672
53.27522876534647,150.7887077422719
55.33760023709015,147.1714582085875
61.33718285020922,139.29738666394172
63.33442981506978,137.23947593795188
