Distance,Angle
268.83126678271634,-125.07932133397397
260.71104694661483,-126.34244852283412
246.44319832367052,-128.8231988173958
244.11319095862066,-129.26463566667536
231.2017517234677,-131.9319521565651
208.4952037817657,-137.81873836898768
207.15754874008334,-138.22864786963564
201.27406688393813,-140.13975737899062
190.8251817764102,-144.06092672532213
167.61637748143826,-157.18292686040215
165.74151561995563,-158.7763434972338
155.66390076058096,-172.98911851907906
155.32626951034393,-174.0875327540356
158.86865644298751,166.53232194012912
164.33578429544795,160.07646796093354
167.23112748528607,157.49873240227203
167.61637748143826,157.18292686040215
169.6179530592207,155.62593513309363
170.45307272091048,155.01356679522013
170.87788037074898,154.7096445632304
171.3074721079031,154.4072381634622
178.80226508632379,149.77816173293738
182.4260123995479,147.87809444919182
184.0387187523321,147.08706946408182
191.4138187279069,143.81857649385026
194.40743298546997,142.62907178621987
195.62783544270994,142.16354746583238
204.51466940051023,139.06444578222684
210.521376586797,137.213692677766
211.88499238973958,136.81678619993826
212.57057651518943,136.62024725500405
223.86212274522904,133.6425341554694
226.77356547887146,132.94502680481136
228.2416482590327,132.6029714699404
230.45878156407926,132.09808953111636
280.6906660364751,-123.15222768646133
277.35041013129944,-123.60412392116783
275.6868694733211,-123.83417129535087
272.37336507081596,-124.30267726071416
271.5478779147427,-124.42158777963581
265.80302857567295,-125.27456759908296
263.3595451089632,-125.65148519375012
231.28175457653376,-131.58210687326377
229.78957765747342,-131.91307923035956
225.3602671279922,-132.93213390228516
212.5352911871344,-136.23914974932862
207.08271294340338,-137.83798039192197
201.15230548020074,-139.73855231289042
199.86557982804342,-140.17607664074134
195.45651690337675,-141.7522198135096
190.60758117136893,-143.64112146447445
189.42874649851854,-144.12829107046875
184.85467264854302,-146.13800266894685
161.75057959710685,-161.62105876384595
161.1311577566549,-162.2959684765421
154.7974482993825,-172.5765708311033
154.5517712612832,-173.31182101752532
154.43849908620584,-173.68029297953586
154.2311576822271,-174.418784209251
153.58141163565335,-178.1343476081675
154.5517712612832,173.31182101752532
160.82987906480562,162.63534929199236
163.05597198508246,160.28708378105753
163.74141198853758,159.62825079085695
165.17642083542069,158.32741723193837
165.92543506045118,157.6856033975732
167.08755190019392,156.7338702883458
169.12495380634994,155.17753689019378
169.54719107080481,154.8708220451848
170.84276396733927,153.95989546449474
172.18086420970246,153.0629035357187
175.4629590540408,151.02468699272515
176.93572279220496,150.17478818504713
178.44677077492884,149.33910156729243
179.99513882324712,148.51762027626
183.7477891023454,146.65586505245548
188.84451276116022,144.37414779392662
190.01644665659865,143.88395068722676
191.8000260688199,143.15997502064266
203.76027581449728,138.88020566770487
208.43044403349526,137.43045031157524
209.1082255675276,137.22866031193348
210.47149450697594,136.8289916207943
222.44830860224585,133.63390488320107
226.82867984450291,132.58803102450645
229.04639268060959,132.08017976700057
282.66632271991654,-122.64997382007068
280.9844301736308,-122.86999638058532
275.96421869510544,-123.54610858390778
271.81105569862314,-124.12854707414516
270.15782424353364,-124.36652630313529
267.6868506296116,-124.72899627952094
264.4092471907895,-125.22279978202
263.592962728522,-125.34816653319575
261.96421511343874,-125.60124086719934
249.1289826575784,-127.74387225635098
246.76355079306182,-128.17026762037776
229.87007199720455,-131.5610916770971
225.41572704671694,-132.57290327837615
223.94698033239922,-132.91907826977996
212.50941155628848,-135.85794255365406
211.1214105674742,-136.24744964545764
199.74295982587222,-139.77206382494646
195.29528924170188,-141.34019174590992
194.0521837032503,-141.80131482398158
189.20953992861988,-143.7054634630975
187.44932648585325,-144.44455607541266
184.586700496,-145.7072943575504
183.46729953863712,-146.22331760498406
161.1218483012158,-161.17146516337357
160.48753845704033,-161.84729411334885
159.87573299284668,-162.52839090667965
155.23288955630505,-169.2329676975357
153.67904866962184,-172.8981054333431
153.33704705647622,-174.01055225287845
152.617987144373,-177.74690191973323
152.55244999671424,-178.49750438429894
152.70969189936832,176.99707237861608
152.97140255616407,175.50075063775827
153.44461541546514,173.63919084601523
153.67904866962184,172.8981054333431
159.57835066198672,162.8708735301602
160.1788063384167,162.1871921488712
163.87876616572387,158.52320902045963
164.6215356507161,157.87543669541893
165.00075757401842,157.55375809479807
166.1693413358794,156.59767189559344
167.79824194549835,155.3441012559184
171.74763462708881,152.61436225786963
173.62387508634865,151.4422139845718
174.10413550516253,151.15316211261654
176.5708073266926,149.7318841208736
186.2934513073393,144.94498974380102
187.44932648585325,144.44455607541266
189.8031875390927,143.46216058298842
190.40023634439112,143.22037924296708
191.60441017888914,142.74135824969952
210.43110511518967,136.44412553093585
221.75944173811405,133.44690641375712
225.41572704671694,132.57290327837615
282.97217177666073,-122.37025119272431
270.422354845157,-124.07203373070881
267.9426244553113,-124.43143116362982
263.8337544742901,-125.04539305644433
262.198874902239,-125.29635361256236
259.7561356349451,-125.67870538245386
258.9444921213811,-125.80775690715421
248.51810799215417,-127.56156359663593
239.11764886766514,-129.3146955674257
236.03654378083067,-129.9298904621545
224.00279016119418,-132.5575846893429
211.09535759935602,-135.8636900445996
203.58843287377601,-138.08600222457272
199.63028327385604,-139.36757480684284
193.8897882819,-141.3863421825769
187.22246125932648,-144.01762623612737
186.0544275205511,-144.51602020496819
183.19729801500895,-145.7894703672789
159.85383949095498,-161.3950345261977
159.22703916106713,-162.0771150164959
154.44173658697315,-168.79920221211557
154.06573272470422,-169.52883823779678
153.08902638660945,-171.7375750646702
152.14548958151866,-174.72033494640704
151.58248579568814,-178.10973628484012
151.58248579568814,178.10973628484012
151.66162995299766,177.35455174299946
152.05673283350527,175.09554427940088
152.24076326661003,174.3455791773593
152.45081173939352,173.59755281370806
152.5655596784543,173.22434383060101
155.26831614981853,167.351117483375
158.9221507531282,162.42014857334473
161.1745947722531,160.04726494597526
161.8680017792275,159.3818118768955
162.9486115313659,158.39447275736154
163.31947220095955,158.0682990281418
165.65400689388713,156.1428663087882
166.4729707790427,155.51331906828398
167.31183460831454,154.89001001317698
170.8603230712151,152.46011471285715
179.8923289081555,147.37002637747406
182.08033941093146,146.30993247402023
183.76139420454993,145.53162259118304
184.90064899832018,145.0206727076389
187.81174084705142,143.77076328273216
188.40448508461787,143.5254491230456
189.6002373416236,143.03944455083666
190.2031808356527,142.79874244460197
203.58843287377601,138.08600222457272
220.34575103686478,133.4369396363209
224.00279016119418,132.5575846893429
225.48004346283065,132.2138634824011
227.71089126346152,131.7066739534138
274.02782705411505,-123.31312704638265
270.6940154491783,-123.77812449483525
269.03391979451214,-124.01493702110463
266.5525276563702,-124.37567628260099
265.7277742352124,-124.49741807851139
262.4409457382746,-124.99202019855868
259.9889420725428,-125.37115799843299
249.5020039999679,-127.09953881904067
248.70514670991432,-127.2385023201005
239.2618858071632,-128.9776993301956
237.7104330903463,-129.28092739245525
236.16572570972275,-129.58813084768298
234.6278968920789,-129.8993703746553
209.68130579524728,-135.8695150556285
203.51719829046388,-137.6884357526785
202.17628446482044,-138.10757822939462
199.52756701769306,-138.96264912990284
198.22020583179707,-139.39870535499554
185.8258593414813,-144.08597123363472
159.23017930028215,-160.9392036017136
158.90641900187669,-161.27999989949416
153.2685551572794,-169.0932941219417
152.4016076030696,-170.93942154976565
152.24733166791464,-171.31106196761922
151.06041837622456,-175.06311706299053
150.90145791210898,-175.81970189530466
150.52989736261696,178.85804267321097
150.55314676219822,178.477547000739
151.3481086766531,173.93154833029283
151.57258987033242,173.17974556151927
154.07546852111145,167.63253161664758
154.51618038250882,166.90810693565314
156.250599998848,164.40718906073366
158.5883034779047,161.62217556444446
160.58097645736248,159.59011716619602
161.28933628730698,158.9242322835043
161.6516316032721,158.59350060352807
162.3922719836138,157.93651902164157
163.1540682912933,157.28558764683277
163.93672559862844,156.64078897936517
164.33578429544795,156.32071306636283
164.73994658248498,156.00219776054774
165.14917499037045,155.68525121845886
165.98267981931127,155.05609473657543
168.152460582651,153.51113997417258
169.5117989993617,152.60353808730903
170.4413388823263,152.0066098622356
170.91298955901507,151.71059667678406
171.86986355961304,151.12348336772675
179.59468254934498,146.92932217723833
180.14230485924176,146.66278885680845
181.80827813936307,145.87290220443785
182.37118741731106,145.6128319131395
186.41418937409244,143.83704229804104
187.60130596560356,143.3438915840331
188.20002656747954,143.09965826588768
206.23105973640344,136.86661173982145
281.0591574740094,-122.13503589158528
274.31779016316096,-123.02386755579664
272.64308170206704,-123.25292611364256
270.13931590940257,-123.6018297422788
269.30698097153,-123.71957101436753
251.3050934621103,-126.50510652558165
249.7003203842558,-126.77811433706836
237.85552337501014,-128.94195853167002
234.75785396872243,-129.55557745857715
209.66461313249786,-135.48308955972087
208.26725618781268,-135.87541916561074
202.10455215061336,-137.7072410064217
198.1167585036662,-138.9909130984298
180.9813526305956,-145.6952886865192
159.29610792483285,-159.80178563566625
158.61667629855316,-160.47981725485712
157.63962065419975,-161.50758301228424
149.83407489619975,-176.1732069018757
149.6637898758414,-177.31921241897825
149.5033444441963,179.61675635436526
149.51337732791671,179.23354699898908
150.46345071146015,173.51262675889583
150.7025215449297,172.7570912670361
153.31748106461964,167.18745180416772
155.02015997927495,164.66384064446075
155.56108125106357,163.9534196046859
157.3252999361514,161.85296724363508
157.95964674561665,161.16358581887363
159.9976562328336,159.12960654725637
161.0908128975703,158.13254353481847
161.8463777784353,157.47544638433632
162.62303034933274,156.82454060318682
163.42046995404218,156.17990471676015
164.65494222767805,155.22485943116808
165.93447501950882,154.28428495429986
167.70882505103899,153.052982618193
168.1643541301188,152.7492607944114
169.0894733565635,152.14676876015884
170.511729801794,151.25545263239076
170.9948829643741,150.96166848768019
171.97456207241814,150.37909062537938
179.861752465609,146.2215813034728
185.60778539705709,143.65488738326607
186.20217506785468,143.4070400554972
188.00598394732015,142.67296487748663
199.43482644713785,138.55732659746408
202.10455215061336,137.7072410064217
204.8176017826593,136.87949794052568
208.26725618781268,135.87541916561074
218.97545524555943,133.0569465664606
281.37741558270096,-121.85429278543408
279.6806214237948,-122.07052903505635
277.14301362293077,-122.39984017391934
276.2992037628773,-122.5109534083471
272.93451595575084,-122.96226394592912
252.32568240272332,-126.05241524518438
251.51789200770588,-126.18648139627726
233.3500589243551,-129.52263127117112
208.25045017958544,-135.48637014668859
183.03346688515737,-144.2257896890375
180.7242374447877,-145.2547189404245
179.59189848097267,-145.77902152725952
150.9345884812358,-169.69515353123398
150.75891350099337,-170.06907499486857
148.62116269226263,-177.68627750217578
149.58693124735194,173.08877288097534
150.12078470351798,171.57303097851934
151.30515523272828,168.9499947490276
152.56883692287886,166.73797669700159
154.32514377119497,164.20759647114272
156.69157603394,161.39160333301
161.31103496041428,157.01128319791937
162.9148550623914,155.71612953114905
163.3286563956246,155.39636649069234
163.74751906517545,155.0782294774148
165.03408738803023,154.13364320590549
165.47280743372912,153.82207657707295
166.3648099809572,153.20391870602654
166.81801461472918,152.89733664317419
167.73863597871542,152.2891859847469
169.63563894417942,151.09302283321637
170.61140055693815,150.50504418231233
171.60492417177312,149.92381322602387
177.3731941416177,146.84748460901986
178.47478813546746,146.30993247402023
183.03346688515737,144.2257896890375
184.20979887074412,143.7210802068775
185.40024271828773,143.2228138905749
186.60452834805483,142.73094207364406
187.8223895066826,142.24541356035067
197.3632437917456,138.80041997765827
198.0233572081839,138.5827154618975
204.08882869966206,136.687602361159
206.85320882210166,135.88140399658215
221.98479677671622,131.98721249581666
287.68950276296147,-120.84421260521513
280.0004464282155,-121.78847801860988
277.45495129840447,-122.11483060029674
274.9186243236351,-122.44721581874559
271.5515604816146,-122.90003279482977
267.36725678362336,-123.48204434428942
264.04024314486605,-123.96089639945937
254.9906861044144,-125.34177322312803
252.54950009849554,-125.73547601486702
233.48929311640822,-129.1771808294851
231.9423419731723,-129.4892851550782
207.53855063577947,-135.292820855231
182.81206196528717,-143.78828531004112
181.63768882035467,-144.29731081925044
179.33279120116322,-145.3351563475361
171.24616784033446,-149.46659926680132
158.13048409462357,-158.87144013939292
156.7330533103978,-160.2355189946349
156.39773016255702,-160.5802864263408
154.21170513291136,-163.03385189146383
147.62198345774928,-177.6706084690962
148.7186941846922,172.65994628894688
148.9874155759472,171.89709070479563
149.282450408613,171.1371161683034
149.95082527282068,169.62680190304096
150.13410671796066,169.2514059941584
151.82967430644118,166.2840970093345
152.82751715577925,164.82708465447473
155.7441812717252,161.27421215472745
162.41998029799166,155.24949747717173
164.57597029943344,153.66849010907538
166.38885179001628,152.43391475746776
166.8539780766404,152.12950686685954
170.2388028623322,150.0463918321985
181.63768882035467,144.29731081925044
182.81206196528717,143.78828531004112
184.00067934657199,143.28579702395376
186.41955369542111,142.3002322538071
188.89216500426903,141.34019174590992
190.7806331890111,140.6366358751278
193.99033481078382,139.49481224754868
195.95216252953168,138.82782802161938
198.60828280814474,137.9591799416888
202.67523282335216,136.69937629652526
203.36236131595246,136.49433359126652
213.96553460779612,133.57973445360096
216.14867568412257,133.03152549072686
220.57255042275773,131.96790473597025
222.0636170109818,131.62282584015185
223.5626310455305,131.28236232187567
286.31844159955887,-120.77500202635413
284.60191496193414,-120.98101949615285
256.8720498614047,-124.77274225330596
255.23175742842034,-125.02880130697947
252.7810317250881,-125.41910771161174
251.1538373188831,-125.68353574457109
232.08242070436958,-129.14176003883824
229.76346532902048,-129.61400051771474
218.41760460182692,-132.12370039710626
207.5361414308361,-134.90239229286934
206.12435566909602,-135.2948298823586
181.41458045041475,-143.85652590346126
176.81416798435583,-145.9504342614443
170.898361607126,-149.0074949607991
169.8771615020689,-149.58575706311112
156.838292518122,-159.0805162774441
156.13535794303607,-159.76607908234837
153.5521084192594,-162.56806739765304
152.96486524689257,-163.2828172006836
146.58529939935997,-178.04527138836733
146.5136512411045,-179.21785364594334
147.72694405557843,172.61039545020967
148.14266772270574,171.45967234416048
152.12905705354254,164.36500709124135
153.2555056107284,162.92475761051955
154.47734461726094,161.50640659211925
155.12333802494067,160.8058243294045
161.51238342616332,155.10097685770117
165.50302112046174,152.273706914608
166.44293316329174,151.6642722467722
167.88761121655165,150.76308422964942
169.37310884553074,149.87748812903828
172.99205184053977,147.87174000217803
174.60598500624198,147.0380366236713
175.70216276415042,146.4908183119288
178.51120413016096,145.1525994058907
181.41458045041475,143.85652590346126
187.48666619255889,141.38791833171683
190.64692496864458,140.21366859120005
191.9329309941366,139.75487684766878
192.5805026475941,139.52778602540616
201.94863208251746,136.50479698110848
203.3303961536494,136.09595948894975
219.16032943943117,131.9483481439593
220.65187513365936,131.60119320930667
223.6587802881881,130.9208361741045
284.94780223753264,-120.70512551930358
283.2300301874785,-120.91171678297471
263.7617295969982,-123.47920073008618
260.4347327066803,-123.96464583696509
258.77838008612696,-124.2120403583315
257.1269141883051,-124.4626175156578
251.38665437926494,-125.36545978260385
233.7931778303208,-128.48757697071215
229.90052196547967,-129.26310428767792
228.35553420050937,-129.5806939421839
227.5856981446769,-129.74110329442115
218.4931349035937,-131.75331369167705
217.00518426986946,-132.1049635467116
209.69322831221803,-133.93729966117039
206.12192993468696,-134.90172260150516
199.84806729112995,-136.7234238518936
176.5509841377272,-145.49983403962256
175.42591028693568,-146.0381758738892
169.52654659374147,-149.1231869209396
164.1531297295303,-152.42027952329371
152.29986868017977,-162.81429385577525
152.0074011356026,163.17439476841926
152.59832895546398,162.45558743043856
153.85138933399335,161.0350950516111
160.18504923993376,155.27482303700182
163.69254717304634,152.7305280115419
169.0155318306575,149.4141401361638
169.52654659374147,149.1231869209396
170.5615724599184,148.54654787479728
172.14601360473034,147.6947339848106
174.31652245269237,146.58341860468707
177.11931007092366,145.23323956860972
178.267355396326,144.7051786387427
186.08129943656348,141.43636585535498
186.70632019297042,141.19641342910435
188.6007688213386,140.4861564250043
189.23860599782486,140.25257751379877
190.5236205828558,139.79013072236324
